,type,id,eqn,val,std,lb,ub,unit,free,alf,chi2s,cont,cor,cov,vals,base
0,Net flux,v1,Gluc.ext + PEP -> G6P + Pyr,5.263336725483669,0.004513381144737809,5.24370095916095,5.282952523551413,,0,0.05,"[329.0952379  328.32691571 327.55861273 326.79064649 326.02240727
 325.26780396 324.49950874 324.49950874 324.71612674 325.47746374
 325.69173118 326.45972593 326.95042089 327.71827994 328.09769849
 328.16507652 328.58886949]",0,"[ 1.00000000e+00 -7.11994127e-01 -3.73609897e-02 -3.34667195e-01
 -3.34667195e-01  1.48300830e-01 -3.34667195e-01 -1.66531744e-02
  4.88971653e-01 -2.61756618e-01  7.07793227e-02 -9.01519861e-03
  3.39993387e-03  7.40927565e-01  7.01555999e-01  6.99377123e-01
  6.97502163e-01  7.05756856e-01 -7.05056206e-01  6.99377123e-01
  6.98610100e-01 -6.98262624e-01  9.84784520e-03 -7.00477830e-01
 -6.97635554e-03 -7.00477830e-01  2.11527694e-02  7.00477830e-01
  6.94387686e-01 -6.01593930e-01 -6.01593930e-01 -6.84110520e-01
 -7.19292978e-01 -7.19292978e-01  5.58034309e-03  1.82964120e-01
 -2.88434008e-03  5.47407905e-02 -3.13613265e-03 -2.13073556e-03
 -7.24151832e-01  2.73088332e-13 -7.22513849e-01  2.53849152e-06
 -6.47366209e-01 -4.44342517e-12 -7.15609715e-01  7.04324766e-01
 -7.15609715e-01 -6.97630817e-01  6.63410756e-01  1.72423872e-02
  5.83888368e-01  2.79451001e-01 -1.69076579e-01  8.59068730e-01
  8.59068886e-01  8.59068886e-01  8.59068886e-01  8.59067747e-01
  8.59068886e-01  8.59068886e-01  8.59069766e-01  8.59070430e-01
 -8.59066621e-01  8.59029439e-01  8.59119296e-01 -8.59112897e-01
  8.59068886e-01  8.59068886e-01  8.59068886e-01  8.59064602e-01
  8.59068886e-01  8.59068886e-01  8.59068886e-01  8.59068886e-01
  8.59068886e-01  8.59068886e-01  8.59068886e-01  8.59068886e-01
  8.59068886e-01  8.59068886e-01  9.06495440e-02  7.10821364e-01
  1.66790069e-16  1.63267332e-16 -3.82409258e-16  3.59831172e-01
 -6.74869279e-01  7.38198925e-01  8.59068886e-01  8.59068886e-01
  8.59068886e-01  2.55480854e-12  1.79821723e-03  1.48719779e-03
  5.98306859e-03  1.88996799e-02  1.38312048e-02  1.97151065e-02
  1.50448633e-02 -4.78558493e-05 -6.33864920e-03  9.34749093e-03
  5.31273850e-03  5.68741433e-03  1.23839289e-02  5.75596613e-03
  4.89493878e-03 -5.74787317e-03  1.55705341e-03  2.00788128e-04
  2.02297537e-02  3.95205372e-02  9.32351629e-03  1.94999040e-02
  1.38630324e-02 -6.47646177e-03  4.22528938e-03  1.14336637e-02]","[ 2.03706094e-05 -2.27554091e-04 -6.24507142e-07 -5.37682163e-06
 -5.37682163e-06  5.38192704e-06 -5.37682163e-06 -4.88600139e-07
  8.37842686e-06 -4.05052078e-06  1.12948553e-06 -2.43984667e-07
  6.73574491e-08  2.47082372e-04  3.38134975e-04  2.22469003e-04
  2.22247119e-04  1.15665972e-04 -1.15866371e-04  2.22469003e-04
  2.22686646e-04 -1.10492842e-04  3.23686350e-07 -1.11976162e-04
 -1.43290326e-07 -1.11976162e-04  4.42875399e-07  1.11976162e-04
  1.11759780e-04 -9.10526024e-05 -9.10526024e-05 -2.59311408e-04
 -1.37543825e-04 -1.37543825e-04  1.85939292e-07  6.26394487e-06
 -6.40735113e-08  1.83452933e-06 -1.04880812e-07 -5.24404066e-08
 -1.41973241e-04  9.86325485e-18 -1.40448832e-04  9.16838465e-11
 -1.06378615e-04 -1.60485198e-16 -1.43807770e-04  1.43807770e-04
 -1.43807770e-04 -5.22586959e-04  3.44708972e-04  3.41667818e-07
  2.28263441e-05  7.66968125e-06 -3.83484128e-06  2.67359343e-05
  2.77352086e-06  8.62873157e-07  1.15460646e-06  7.28350117e-06
  9.40942633e-07  2.00515286e-06  4.70551998e-06  2.68393144e-06
 -2.36316967e-06  1.06025100e-07  2.21923766e-07 -1.86515020e-07
  9.57378312e-07  1.33950785e-06  1.33950785e-06  1.93779651e-06
  5.99902290e-07  1.65178576e-06  1.75861767e-06  1.13406186e-06
  7.23169884e-07  5.38268493e-07  2.21881669e-07  3.69802781e-07
  5.99902290e-07  3.69802781e-07  2.27200283e-06  1.57258735e-04
  8.51926833e-21  5.89680010e-21 -1.38116482e-20  9.78166603e-06
 -6.03939401e-05  7.97653691e-05  2.86104085e-05  9.57378312e-07
  4.10891979e-06  9.22731762e-17  4.51141817e-08  3.65176623e-08
  1.48792875e-07  4.61058391e-07  3.36918647e-07  4.81512296e-07
  3.68433468e-07 -1.19554640e-09 -1.54266586e-07  2.32656743e-07
  1.33680662e-07  1.42994698e-07  3.03875851e-07  1.40580510e-07
  1.19905409e-07 -1.35660958e-07  3.81643406e-08  4.93277760e-09
  4.94367680e-07  9.64878674e-07  2.26843615e-07  4.75763873e-07
  3.38285552e-07 -1.52858815e-07  1.06254547e-07  2.79030623e-07]","[5.24186637 5.24373686 5.24580581 5.24815352 5.25093952 5.25456992
 5.26333673 5.26333673 5.26799224 5.2732601  5.27428681 5.27736178
 5.27901326 5.28129665 5.28232387 5.2825003  5.28357538]","{'id': array([], dtype=float64)}"
1,Net flux,v2 net,G6P <-> F6P,4.008635289333515,0.07081189672088217,3.602552667664153,4.318329629484825,,0,0.05,"[328.76599592 328.04544583 327.33862159 326.56915604 325.89264134
 325.13682911 325.12956431 324.45122533 324.46915632 323.90173364
 323.2178545  322.53589892 321.85727144 321.18035773 321.03954387
 328.29644124 327.97253969 327.29164844 326.64738011 326.09581685
 325.61971553 325.26555822 324.49950874 324.49950874 325.19610459
 325.33232883 326.12618587 326.21131942 327.00615192 327.66546471
 327.71008168 328.47808428]",0,"[-7.11943838e-01  1.00000000e+00  6.09123285e-03  1.37711861e-01
  1.37711861e-01 -6.07648884e-02  1.37711861e-01  1.26817524e-03
 -2.94215447e-01  1.62714944e-01  1.81843660e-01  1.30953607e-03
  4.84495935e-04 -9.99111532e-01 -9.98837387e-01 -9.98781305e-01
 -9.97558301e-01 -9.98906138e-01  9.95471765e-01 -9.98781305e-01
 -9.96163520e-01  9.98747309e-01  4.70696500e-03  9.98811361e-01
 -5.02892308e-03  9.98811361e-01  2.32153406e-02 -9.98811361e-01
 -9.92735080e-01  9.79419972e-01  9.79419972e-01  9.94113655e-01
  9.97115653e-01  9.97115653e-01  5.43062206e-03 -2.03845653e-01
 -4.86203600e-03 -6.34149728e-02 -2.45215289e-06 -1.66611864e-06
  9.97288571e-01 -6.82496553e-14  9.97239623e-01  8.95582530e-06
  9.75395403e-01 -9.86518712e-12  9.83527830e-01 -9.68017894e-01
  9.83527830e-01  9.95991721e-01 -9.90888874e-01  1.20922290e-02
 -5.27853263e-01  1.54744271e-01 -9.36251249e-02 -9.41341198e-01
 -9.41340998e-01 -9.41340998e-01 -9.41340998e-01 -9.41342470e-01
 -9.41340998e-01 -9.41340998e-01 -9.41339858e-01 -9.41338999e-01
  9.41343898e-01 -9.41391195e-01 -9.41272845e-01  9.41283003e-01
 -9.41340998e-01 -9.41340998e-01 -9.41340998e-01 -9.41346528e-01
 -9.41340998e-01 -9.41340998e-01 -9.41340998e-01 -9.41340998e-01
 -9.41340998e-01 -9.41340998e-01 -9.41340998e-01 -9.41340998e-01
 -9.41340998e-01 -9.41340998e-01  3.10174085e-02 -8.81030495e-01
  1.09847197e-14  7.94921975e-15  1.99678168e-15  7.11002214e-02
  9.80981092e-01 -8.98335699e-01 -9.41340998e-01 -9.41340998e-01
 -9.41340998e-01 -7.94745480e-12 -7.95607853e-04  6.36638124e-03
 -6.43493714e-04 -1.20795318e-02 -6.40517685e-03 -1.42095430e-02
 -1.02299756e-02  1.51663545e-02  7.17233614e-03 -5.89625450e-03
 -3.23552200e-03 -3.53328900e-03 -7.18797352e-03  2.61023657e-03
  2.49395185e-03  2.30685485e-02  6.80190865e-03  9.55898119e-03
 -1.44316747e-02 -4.16497705e-02  8.20999912e-04 -1.18750900e-02
 -6.13020384e-03  2.24867157e-02 -2.16746582e-03 -3.79456328e-03]","[-2.27538019e-04  5.01432472e-03  1.59745435e-06  3.47126724e-05
  3.47126724e-05 -3.45980121e-05  3.47126724e-05  5.83767676e-07
 -7.90949012e-05  3.95043438e-05  4.55277986e-05  5.56043690e-07
  1.50594641e-07 -5.22738153e-03 -7.55312650e-03 -4.98462749e-03
 -4.98692786e-03 -2.56849901e-03  2.56665104e-03 -4.98462749e-03
 -4.98189036e-03  2.47956322e-03  2.42732741e-06  2.50506427e-03
 -1.62056881e-06  2.50506427e-03  7.62594375e-06 -2.50506427e-03
 -2.50680824e-03  2.32574497e-03  2.32574497e-03  5.91201614e-03
  2.99147260e-03  2.99147260e-03  2.83899134e-06 -1.09493331e-04
 -1.69455023e-06 -3.33433800e-05 -1.28662913e-09 -6.43349011e-10
  3.06762255e-03 -3.86742401e-17  3.04141510e-03  5.07489358e-09
  2.51471763e-03 -5.59019110e-15  3.10096593e-03 -3.10096593e-03
  3.10096593e-03  1.17055778e-02 -8.07791442e-03  3.75938896e-06
 -3.23760576e-04  6.66331652e-05 -3.33165919e-05 -4.59640975e-04
 -4.76820192e-05 -1.48344060e-05 -1.98498480e-05 -1.25217391e-04
 -1.61765665e-05 -3.44723338e-05 -8.08965222e-05 -4.61416283e-05
  4.06275458e-05 -1.82295099e-06 -3.81478519e-06  3.20618077e-06
 -1.64591266e-05 -2.30286493e-05 -2.30286493e-05 -3.33147139e-05
 -1.03134441e-05 -2.83972914e-05 -3.02339321e-05 -1.94966478e-05
 -1.24326450e-05 -9.25384372e-06 -3.81456153e-06 -6.35760255e-06
 -1.03134441e-05 -6.35760255e-06  1.21969985e-05 -3.05808438e-03
  8.80289062e-18  4.50449211e-18  1.13149310e-18  3.03241906e-05
  1.37733175e-03 -1.52294369e-03 -4.91866518e-04 -1.64591266e-05
 -7.06400284e-05 -4.50349198e-15 -3.13165714e-07  2.45262469e-06
 -2.51076854e-07 -4.62333965e-06 -2.44793781e-06 -5.44493351e-06
 -3.93051667e-06  5.94452046e-06  2.73867188e-06 -2.30250737e-06
 -1.27731709e-06 -1.39376144e-06 -2.76725016e-06  1.00020949e-06
  9.58481624e-07  8.54224828e-06  2.61570803e-06  3.68442167e-06
 -5.53325167e-06 -1.59538938e-05  3.13396508e-07 -4.54569312e-06
 -2.34695274e-06  8.32689194e-06 -8.55160320e-07 -1.45288912e-06]","[3.59583824 3.60726859 3.61870791 3.6312789  3.64253478 3.65554075
 3.65554075 3.66867595 3.66919213 3.68108541 3.69313684 3.70560653
 3.71849357 3.73138333 3.74458146 3.76558425 3.78795453 3.81581476
 3.84524144 3.87369992 3.90169321 3.92544088 4.00863529 4.00863529
 4.093262   4.13075553 4.18570951 4.19115518 4.23879558 4.27823161
 4.28448173 4.31965889]","{'id': array([], dtype=float64)}"
2,Exch flux,v2 exch,G6P <-> F6P,1.0000000443340318e-07,0.0037035398909939015,0.0,inf,,1,0.05,"[324.49950874 324.49950874 324.95831858 325.38643356 313.39798495
 313.97487753 314.45519544 314.97426848 315.43615753 315.48766483
 315.5601278  315.8995671  316.10362887 316.17277682 316.17983144
 316.17276028 316.17445943 316.1731804  316.17399943 316.17435783
 316.17584376 316.17083558 316.21509045 316.3509279  316.57979435
 316.85834598 317.22858861 317.86254593 318.61280681 319.05487785
 319.81015633 320.4704167  321.25489318 321.51808708 322.19931103
 322.8813056  323.65544287 323.92181879 323.91514279 324.68877227
 325.46319971 326.22241512 326.94876044 327.71404307 327.93890305
 328.70734918]",0,"[-4.17234429e-02  7.50590829e-03  1.00000000e+00  7.75742524e-01
  7.75742524e-01 -3.29581830e-01  7.75742524e-01  7.89693446e-02
  6.86046856e-01 -7.60076542e-01  7.46394873e-01  4.46729578e-02
 -1.07745616e-01 -9.68806974e-03  3.11050586e-02  3.16195735e-02
  2.33857232e-02  3.01051775e-02 -3.71785524e-02  3.16195735e-02
  3.27431930e-02 -3.18816837e-02  2.06215248e-01 -3.13600010e-02
 -1.75937231e-02 -3.13600010e-02  1.03185101e-02  3.13600010e-02
  3.70784070e-02 -1.20399401e-01 -1.20399401e-01 -2.97931255e-02
 -2.99245500e-02 -2.99245500e-02 -6.05674776e-02 -5.60739752e-03
  7.68831306e-02 -2.89157349e-03 -1.65296320e-03 -1.12304780e-03
 -2.87018593e-02  2.91042281e-13 -2.91160731e-02  4.70490009e-06
 -1.27016740e-01 -5.62441293e-12 -2.75192499e-02  2.70852796e-02
 -2.75192499e-02 -1.74184227e-02  4.37449395e-02  3.10005476e-02
 -3.67047968e-01  9.75766712e-03 -5.90384941e-03 -1.84382765e-02
 -1.84382920e-02 -1.84382920e-02 -1.84382920e-02 -1.84381786e-02
 -1.84382920e-02 -1.84382920e-02 -1.84383797e-02 -1.84384458e-02
  1.84380570e-02 -1.84343903e-02 -1.84388267e-02  1.84427102e-02
 -1.84382920e-02 -1.84382920e-02 -1.84382920e-02 -1.84378657e-02
 -1.84382920e-02 -1.84382920e-02 -1.84382920e-02 -1.84382920e-02
 -1.84382920e-02 -1.84382920e-02 -1.84382920e-02 -1.84382920e-02
 -1.84382920e-02 -1.84382920e-02  7.75344254e-02 -8.60971758e-02
  3.23717032e-17  2.27815029e-17 -1.01048073e-18  8.18401423e-03
 -2.28505166e-02 -7.91476191e-02 -1.84382920e-02 -1.84382920e-02
 -1.84382920e-02  1.05811517e-12  1.70559734e-02 -3.99430967e-03
 -1.40168665e-03  4.24018077e-03  8.71759973e-04 -3.14137684e-03
  5.81640108e-03 -3.87548098e-03 -2.11535385e-03  1.43808376e-03
 -8.24135971e-04 -4.40193885e-04  2.29101916e-03  1.76781778e-03
  4.71387007e-03 -9.87102312e-03 -1.12593032e-02 -1.33229428e-02
 -5.32598341e-03 -1.27369772e-02 -7.97954536e-03 -4.83339263e-03
 -4.82412825e-03 -8.55161911e-03  3.97591686e-03 -4.93569791e-03]","[-6.97427673e-07  1.96845961e-06  1.37162077e-05  1.02269257e-05
  1.02269257e-05 -9.81459768e-06  1.02269257e-05  1.90121008e-06
  9.64600752e-06 -9.65129388e-06  9.77367590e-06  9.92080605e-07
 -1.75157924e-06 -2.65105222e-06  1.23019453e-05  8.25332811e-06
  6.11443600e-06  4.04861718e-06 -5.01350158e-06  8.25332811e-06
  8.56436877e-06 -4.13972614e-06  5.56184606e-06 -4.11360197e-06
 -2.96524809e-07 -4.11360197e-06  1.77274525e-07  4.11360197e-06
  4.89688168e-06 -1.49529975e-05 -1.49529975e-05 -9.26672847e-06
 -4.69545759e-06 -4.69545759e-06 -1.65601694e-06 -1.57528217e-07
  1.40145170e-06 -7.95175234e-08 -4.53607077e-08 -2.26803500e-08
 -4.61744690e-06  8.62557810e-18 -4.64429473e-06  1.39438445e-10
 -1.71269600e-05 -1.66689915e-16 -4.53792937e-06  4.53792937e-06
 -4.53792937e-06 -1.07067276e-05  1.86514635e-05  5.04070245e-07
 -1.17745516e-05  2.19751911e-07 -1.09878881e-07 -4.70871922e-07
 -4.88471411e-08 -1.51968884e-08 -2.03348839e-08 -1.28276119e-07
 -1.65718449e-08 -3.53146739e-08 -8.28737436e-08 -4.72696052e-08
  4.16196312e-08 -1.86700052e-09 -3.90839672e-09  3.28551406e-09
 -1.68613095e-08 -2.35913600e-08 -2.35913600e-08 -3.41277777e-08
 -1.05654557e-08 -2.90911863e-08 -3.09727058e-08 -1.99730533e-08
 -1.27364398e-08 -9.47996369e-09 -3.90777129e-09 -6.51295215e-09
 -1.05654557e-08 -6.51295215e-09  1.59460394e-06 -1.56299730e-05
  1.35679013e-21  6.75172115e-22 -2.99474717e-23  1.82555718e-07
 -1.67797214e-06 -7.01768455e-06 -5.03885398e-07 -1.68613095e-08
 -7.23661350e-08  3.13592066e-17  3.51125570e-07 -8.04805592e-08
 -2.86038246e-08  8.48791204e-08  1.74251682e-08 -6.29568961e-08
  1.16879996e-07 -7.94459994e-08 -4.22447935e-08  2.93710715e-08
 -1.70162569e-08 -9.08163598e-09  4.61297896e-08  3.54290411e-08
  9.47510723e-08 -1.91172266e-07 -2.26454411e-07 -2.68576917e-07
 -1.06800750e-07 -2.55170966e-07 -1.59308882e-07 -9.67667331e-08
 -9.65959843e-08 -1.65621246e-07  8.20433485e-08 -9.88393870e-08]","[0.00000000e+00 1.00000004e-07 1.71023513e+00 3.76991252e+00
 6.95384103e+00 1.05630313e+01 1.53718868e+01 2.48513547e+01
 4.43606643e+01 4.81423711e+01 5.45172709e+01 1.28228560e+02
 4.86749706e+02 5.04168223e+03 6.59000164e+04 1.85852201e+05
 5.08466636e+05 1.06720292e+06 2.03516041e+06 3.71172232e+06
 6.61561176e+06 9.99999609e+06 9.99999611e+06 9.99999613e+06
 9.99999615e+06 9.99999616e+06 9.99999618e+06 9.99999620e+06
 9.99999621e+06 9.99999622e+06 9.99999624e+06 9.99999625e+06
 9.99999627e+06 9.99999627e+06 9.99999629e+06 9.99999630e+06
 9.99999631e+06 9.99999632e+06 9.99999632e+06 9.99999633e+06
 9.99999634e+06 9.99999636e+06 9.99999637e+06 9.99999638e+06
 9.99999639e+06 9.99999640e+06]","{'id': array([], dtype=float64)}"
3,Net flux,v3,F6P + ATP -> FBP,4.008633893393412,0.0035596760401914733,3.6824528474939835,4.330598461476206,,1,0.05,"[329.04932163 328.30210564 327.53040883 326.79301131 326.06253263
 326.02540175 325.31032168 324.59380781 323.89399835 323.19818442
 322.50808057 321.83159324 321.15776995 320.49580111 319.84707809
 319.21394747 318.59807452 318.00405524 317.43615192 317.06272092
 316.34587833 316.49179994 326.57299608 326.36948493 325.95248501
 325.26605112 324.49950874 324.49950874 324.85204925 325.27660386
 325.29077311 326.05223959 326.67412878 327.4390742  327.65965861
 327.89960737 328.66700658]",0,"[-3.36506993e-01  1.38872004e-01  7.54763967e-01  1.00000000e+00
  1.00000000e+00 -4.46733255e-01  1.00000000e+00  3.01228995e-01
  6.29456996e-01 -3.56029762e-01  7.83983202e-01  1.73977632e-01
  1.23285272e-02 -1.53048117e-01 -9.05328984e-02 -8.92400434e-02
 -9.09754986e-02 -9.30385913e-02  9.02117743e-02 -8.92400434e-02
 -8.86679477e-02  8.85805089e-02 -1.20557551e-02  8.98925845e-02
  6.60453157e-03  8.98925845e-02 -9.84636220e-02 -8.98925845e-02
 -8.97474956e-02 -4.89131929e-02 -4.89131929e-02  8.24237317e-02
  9.55255258e-02  9.55255258e-02  1.37120081e-02 -5.20235110e-02
 -1.90019005e-02 -2.16925182e-02 -7.93746391e-03 -5.39283205e-03
  9.85468960e-02  1.07803811e-13  9.75249693e-02  2.09805188e-04
 -2.23728296e-02 -5.84758025e-11  9.97596926e-02 -9.81865125e-02
  9.97596926e-02  1.06875143e-01 -7.19342947e-02 -5.67426196e-02
 -5.37210473e-01 -1.33047547e-01  8.04980446e-02 -2.04436976e-01
 -2.04437058e-01 -2.04437058e-01 -2.04437058e-01 -2.04436455e-01
 -2.04437058e-01 -2.04437058e-01 -2.04437525e-01 -2.04437877e-01
  2.04435863e-01 -2.04416258e-01 -2.04458863e-01  2.04460508e-01
 -2.04437058e-01 -2.04437058e-01 -2.04437058e-01 -2.04434790e-01
 -2.04437058e-01 -2.04437058e-01 -2.04437058e-01 -2.04437058e-01
 -2.04437058e-01 -2.04437058e-01 -2.04437058e-01 -2.04437058e-01
 -2.04437058e-01 -2.04437058e-01 -1.13930718e-01 -2.01142360e-01
  1.90877615e-14  1.44537668e-14  9.87743930e-15 -1.52816143e-01
  6.68463776e-02 -2.19127832e-01 -2.04437058e-01 -2.04437058e-01
 -2.04437058e-01 -2.98551775e-12 -5.53926590e-03  1.15252273e-03
 -3.68543709e-03 -4.59244423e-03 -3.29592617e-03 -3.56344503e-03
 -4.11354231e-03 -7.78119772e-03  9.62354869e-04 -1.66895750e-03
 -5.65127097e-04 -6.06126334e-04 -2.66489758e-03 -5.39667138e-04
 -1.01280261e-03  4.85151853e-03  6.51072775e-03  8.15194323e-03
 -3.29489730e-03 -2.72749201e-04 -1.31257220e-03 -3.09403767e-03
 -2.27336080e-03  4.71864237e-03 -1.81959583e-03 -1.96932560e-03]","[-5.40638015e-06  3.50051066e-05  9.95035695e-06  1.26712935e-05
  1.26712935e-05 -1.27864791e-05  1.26712935e-05  6.97046571e-06
  8.50654748e-06 -4.34518192e-06  9.86709915e-06  3.71354864e-06
  1.92634834e-07 -4.02533905e-05 -3.44145932e-05 -2.23885684e-05
 -2.28624881e-05 -1.20260248e-05  1.16924455e-05 -2.23885684e-05
 -2.22912507e-05  1.10550824e-05 -3.12525928e-07  1.13334860e-05
  1.06988907e-07  1.13334860e-05 -1.62591783e-06 -1.13334860e-05
 -1.13923765e-05 -5.83879727e-06 -5.83879727e-06  2.46408731e-05
  1.44066558e-05  1.44066558e-05  3.60346076e-07 -1.40472114e-06
 -3.32918221e-07 -5.73366124e-07 -2.09359103e-07 -1.04679552e-07
  1.52380108e-05  3.07085768e-18  1.49518951e-05  5.97642946e-09
 -2.89957059e-06 -1.66571910e-15  1.58113769e-05 -1.58113769e-05
  1.58113769e-05  6.31419639e-05 -2.94791213e-05 -8.86797636e-07
 -1.65637807e-05 -2.87996351e-06  1.43998424e-06 -5.01805443e-06
 -5.20560889e-07 -1.61952277e-07 -2.16707570e-07 -1.36703485e-06
 -1.76605102e-07 -3.76346243e-07 -8.83178049e-07 -5.03747001e-07
  4.43540833e-07 -1.98986926e-08 -4.16547705e-08  3.50091425e-08
 -1.79689907e-07 -2.51411629e-07 -2.51411629e-07 -3.63701938e-07
 -1.12595392e-07 -3.10022929e-07 -3.30074164e-07 -2.12851563e-07
 -1.35731432e-07 -1.01027372e-07 -4.16448711e-08 -6.94081185e-08
 -1.12595392e-07 -6.94081185e-08 -2.25212527e-06 -3.50967024e-05
  7.68945525e-19  4.11724412e-19  2.81364917e-19 -3.27636098e-06
  4.71802294e-06 -1.86744138e-05 -5.36987477e-06 -1.79689907e-07
 -7.71201317e-07 -8.50443043e-17 -1.09605314e-07  2.23198979e-08
 -7.22862374e-08 -8.83596197e-08 -6.33214683e-08 -6.86415029e-08
 -7.94502485e-08 -1.53315591e-07  1.84722103e-08 -3.27622963e-08
 -1.12151412e-08 -1.20192311e-08 -5.15735140e-08 -1.03954028e-08
 -1.95670244e-08  9.03095885e-08  1.25861312e-07  1.57951268e-07
 -6.35052781e-08 -5.25196496e-09 -2.51871189e-08 -5.95378365e-08
 -4.37524163e-08  8.78371450e-08 -3.60889680e-08 -3.79046461e-08]","[3.67753672 3.68272286 3.68809099 3.69360122 3.6990287  3.70487069
 3.71068717 3.7165295  3.72278872 3.72959105 3.73664415 3.7441629
 3.7515123  3.75931499 3.76765379 3.77664978 3.78650335 3.79747441
 3.81012356 3.82272806 3.84110016 3.84412687 3.84887837 3.85912502
 3.88170722 3.92543946 4.00863389 4.00863389 4.0692501  4.11875327
 4.12302919 4.17532874 4.22056886 4.25937279 4.2957058  4.30837118
 4.34626152]","{'id': array([], dtype=float64)}"
