,type,id,eqn,val,std,lb,ub,unit,free,alf,chi2s,cont,cor,cov,vals,base
0,Net flux,v1,Gluc.ext + PEP -> G6P + Pyr,5.149145966,0.008408835,5.129499938,5.168751534,,0,0.05,"[182.54596632 181.77767752 181.00938593 180.60533794 179.83704594
 179.08608622 178.31778516 178.31778516 179.08607764 179.85211056
 180.62040425 181.38840897 182.15671069 182.25099041]",0,"[ 1.00000000e+00  2.55038193e-01  1.54074812e-06 -5.70570695e-01
 -5.70570695e-01  2.22223762e-01 -5.70570695e-01  1.19440294e-04
  8.06346314e-01 -3.37572048e-01  5.71607234e-01 -1.11660323e-03
  2.04823249e-03 -2.85911495e-02 -2.85507754e-01 -3.06911953e-01
  6.75094342e-04 -2.42083618e-01  2.26449975e-01 -3.06911953e-01
  1.31347978e-03  3.17566542e-01  2.73726323e-01  2.96194383e-01
  2.64762702e-01  2.96194383e-01  2.66532095e-01 -2.96194383e-01
  1.61479784e-04  6.18915988e-01  6.18915988e-01  3.25261608e-01
  2.91122079e-01  2.91122079e-01  5.71159686e-04  1.52908018e-01
 -3.82976031e-04  4.72590778e-02  1.73729867e-04  1.73729822e-04
  2.37810773e-01 -8.26099211e-15  2.56304225e-01 -1.41779819e-04
  5.90737986e-01  1.40144860e-09  1.91631927e-01 -1.82409272e-01
  1.91631927e-01  3.68405697e-01 -5.30845277e-01 -1.90931015e-02
  5.35365327e-01 -4.05542820e-02  4.05244173e-02  9.35106787e-01
  9.35109063e-01  9.35109063e-01  9.35109063e-01  9.35091976e-01
  9.35109063e-01  9.35109063e-01  9.35121703e-01  9.35130906e-01
 -9.35107430e-01  9.31004105e-01  9.35543744e-01 -9.35435230e-01
  9.35109063e-01  9.35109063e-01  9.35109063e-01  9.35039866e-01
  9.35109063e-01  9.35109063e-01  9.35109063e-01  9.35109063e-01
  9.35109063e-01  9.35109063e-01  9.35109063e-01  9.35109063e-01
  9.35109063e-01  9.35109063e-01  1.04014017e-03  7.70334301e-01
  7.02437049e-15  9.92075157e-15 -5.84826531e-15  3.67281842e-02
  4.23142756e-01  8.03287490e-01  9.35109063e-01  9.35109063e-01
  9.35109063e-01 -2.48761164e-05 -7.34772163e-04  8.92721840e-04
 -1.33820298e-03  1.42422143e-05 -1.80513673e-03 -1.59685190e-03
 -3.86011022e-03  2.82246860e-03 -4.42945512e-03 -4.24847799e-04
 -4.56476865e-04 -1.81204647e-04 -1.55448342e-03 -6.64940639e-04
 -1.86115410e-03 -3.72187181e-03 -4.67746220e-04 -3.57091144e-04
 -1.61663081e-03 -5.89822800e-03 -5.55493556e-04  7.61555145e-06
 -1.81565888e-03 -3.71269200e-03 -5.99149906e-04 -1.40138727e-03]","[ 7.07085118e-05  7.71180055e-05  1.46621478e-10 -1.90002269e-05
 -1.90002269e-05  1.90010673e-05 -1.90002269e-05  9.30719302e-09
  3.64696700e-05 -1.85579113e-05  1.95710404e-05 -8.68071892e-08
  1.17708921e-07 -8.34981425e-06 -1.32961349e-04 -9.54462189e-05
  3.83024883e-08 -3.75151305e-05  3.76062238e-05 -9.54462189e-05
  6.52771686e-08  4.94315380e-05  4.93278897e-05  4.60146809e-05
  4.60135923e-05  4.60146809e-05  4.66152160e-05 -4.60146809e-05
  1.23511667e-08  1.24611535e-04  1.24611535e-04  1.25706180e-04
  5.47349202e-05  5.47349202e-05  4.90492668e-08  1.46871785e-05
 -2.21771270e-08  4.48393201e-06  1.64623179e-08  8.23115903e-09
  4.45316737e-05 -5.55882696e-19  4.80431806e-05 -1.34894229e-08
  1.32901211e-04  9.42724578e-14  4.00477417e-05 -4.00477417e-05
  4.00477417e-05  2.84320698e-04 -3.29130987e-04 -1.68226890e-06
  5.68893395e-05 -2.58032730e-06  1.29016363e-06  6.13862047e-05
  6.38886026e-06  1.98764541e-06  2.65965886e-06  1.63765899e-05
  2.16748000e-06  4.61890934e-06  1.10398082e-05  6.38303895e-06
 -5.47078054e-06  4.36812232e-08  5.17633615e-07 -8.30740435e-07
  2.20533991e-06  3.08558288e-06  3.08558288e-06  4.06265327e-06
  1.38188681e-06  3.80492122e-06  4.05101065e-06  2.61233397e-06
  1.66583616e-06  1.23991214e-06  5.11108821e-07  8.51848035e-07
  1.38188681e-06  8.51848035e-07  6.70302837e-08  3.72330538e-04
  6.68456816e-19  6.67568019e-19 -3.93530153e-19  2.28467148e-06
  4.40829992e-05  1.86198784e-04  6.59046429e-05  2.20533991e-06
  9.46497816e-06 -1.67369395e-09 -4.82667136e-08  5.58669866e-08
 -8.55279142e-08  8.76711936e-10 -1.10875531e-07 -9.86900310e-08
 -2.39262385e-07  1.80751938e-07 -2.70145050e-07 -2.71906763e-08
 -2.98421146e-08 -1.18209618e-08 -9.69184294e-08 -4.10510285e-08
 -1.15379782e-07 -2.16186074e-07 -2.93032022e-08 -2.23229280e-08
 -9.99156057e-08 -3.64706712e-07 -3.39510663e-08  4.69158113e-10
 -1.11518961e-07 -2.15680790e-07 -3.91593487e-08 -8.65345281e-08]","[5.12854274 5.13050018 5.13268882 5.13396777 5.13675453 5.14038514
 5.14914597 5.14914597 5.15791067 5.16154126 5.16432722 5.16667582
 5.16874498 5.16898401]","{'id': array([], dtype=float64)}"
1,Net flux,v2 net,G6P <-> F6P,4.073844764,0.035959589,3.825032461,4.638822322,,0,0.05,"[182.34414475 181.57243501 181.33820753 180.96559787 180.84942527
 180.07595519 179.29191632 178.31778516 178.31778516 178.38713096
 179.03917606 177.76673753 177.8508174  178.57782476 179.36936596
 180.15196253 180.93828843 181.6604444  180.4231932  180.62609727
 180.71865217 181.60498748 182.08453481 182.31943674]",0,"[ 2.55481887e-01  1.00000000e+00 -1.40275384e-06 -2.07696457e-01
 -2.07696457e-01  6.83241984e-02 -2.07696457e-01  5.77560912e-04
  2.34486074e-01 -8.24486153e-02  2.92142447e-01  1.44803913e-04
 -1.01232711e-02 -9.73773395e-01 -9.95363888e-01 -9.94474929e-01
 -7.61308111e-03 -9.95508557e-01  9.31562018e-01 -9.94474929e-01
 -2.34554805e-03  9.93825908e-01  8.60262285e-01  9.94988766e-01
  8.88805416e-01  9.94988766e-01  9.13488742e-01 -9.94988766e-01
 -6.57126172e-03  8.89843625e-01  8.89843625e-01  9.58964888e-01
  9.84709570e-01  9.84709570e-01  1.10560589e-02  1.66496316e-02
  6.89491912e-03  1.30236991e-02  1.13605671e-02  1.13605641e-02
  9.86748246e-01 -9.61364565e-14  9.86419951e-01  3.73598897e-03
  8.60436636e-01 -4.19329885e-08  8.78252894e-01 -8.35985286e-01
  8.78252894e-01  9.74319902e-01 -9.30750704e-01 -1.00280962e-02
  6.45339578e-02  1.16987888e-02 -1.16901745e-02  3.33074116e-02
  3.33187599e-02  3.33187599e-02  3.33187599e-02  3.32336840e-02
  3.33187599e-02  3.33187599e-02  3.33818620e-02  3.34278989e-02
 -3.33108284e-02  1.74078784e-02  3.55800371e-02 -3.49961132e-02
  3.33187599e-02  3.33187599e-02  3.33187599e-02  3.29758258e-02
  3.33187599e-02  3.33187599e-02  3.33187599e-02  3.33187599e-02
  3.33187599e-02  3.33187599e-02  3.33187599e-02  3.33187599e-02
  3.33187599e-02  3.33187599e-02  1.97014411e-04  2.48654420e-03
  1.02901471e-12  1.15306919e-12 -1.59428376e-13  1.47528230e-02
  8.94319290e-01  2.61983312e-03  3.33187599e-02  3.33187599e-02
  3.33187599e-02  9.57692103e-04  6.82138339e-03  2.00446513e-02
  1.67126872e-02  2.06251416e-02  2.01895293e-02  1.69018215e-02
  1.56949369e-02 -4.65427256e-02 -4.14795890e-02  1.00375600e-02
  5.48748648e-03  6.03022497e-03  1.57708480e-02  7.19783660e-03
  8.65530436e-03  3.08620335e-02  1.83031172e-02  1.93759938e-02
  1.71410602e-02  7.72202087e-03  1.52675144e-02  2.06562715e-02
  2.02893123e-02  3.07580726e-02  6.20526406e-03  1.81620583e-02]","[ 7.72521690e-05  1.29309204e-03 -5.70855622e-10 -2.95772153e-05
 -2.95772153e-05  2.49827888e-05 -2.95772153e-05  1.92461790e-07
  4.53530141e-05 -1.93831721e-05  4.27749714e-05  4.81410970e-08
 -2.48788249e-06 -1.21613552e-03 -1.98229487e-03 -1.32256685e-03
 -1.84714865e-06 -6.59728016e-04  6.61573487e-04 -1.32256685e-03
 -4.98495361e-07  6.61543744e-04  6.62957558e-04  6.61023110e-04
  6.60563996e-04  6.61023110e-04  6.83219506e-04 -6.61023110e-04
 -2.14940106e-06  7.66159354e-04  7.66159354e-04  1.58491289e-03
  7.91728673e-04  7.91728673e-04  4.06026321e-06  6.83898435e-06
  1.70742539e-06  5.28429433e-06  4.60357662e-06  2.30178833e-06
  7.90173983e-04 -2.76641881e-17  7.90709039e-04  1.52006937e-06
  8.27812165e-04 -1.20626393e-11  7.84889689e-04 -7.84889689e-04
  7.84889689e-04  3.21560417e-03 -2.46781760e-03 -3.77847276e-06
  2.93256618e-05  3.18315547e-06 -1.59157783e-06  9.35038145e-06
  9.73484010e-07  3.02861692e-07  4.05257788e-07  2.48900918e-06
  3.30263464e-07  7.03792884e-07  1.68532173e-06  9.75760051e-07
 -8.33397299e-07  3.49275328e-09  8.41867297e-08 -1.32907751e-07
  3.36032258e-07  4.70156722e-07  4.70156722e-07  6.12708890e-07
  2.10560986e-07  5.79763810e-07  6.17260972e-07  3.98046795e-07
  2.53826942e-07  1.88928008e-07  7.78787208e-08  1.29797868e-07
  2.10560986e-07  1.29797868e-07  5.42945271e-08  5.13954266e-06
  4.18761165e-16  3.31806728e-16 -4.58770455e-17  3.92444551e-06
  3.98433359e-04  2.59691859e-06  1.00420284e-05  3.36032258e-07
  1.44219853e-06  2.75548621e-07  1.91622440e-06  5.36434205e-06
  4.56784168e-06  5.42944219e-06  5.30311044e-06  4.46705219e-06
  4.16019001e-06 -1.27463114e-05 -1.08183250e-05  2.74722140e-06
  1.53413351e-06  1.68227066e-06  4.20488564e-06  1.90029935e-06
  2.29460849e-06  7.66601586e-06  4.90352875e-06  5.17982320e-06
  4.53042581e-06  2.04188858e-06  3.99044749e-06  5.44187645e-06
  5.32918322e-06  7.64118177e-06  1.73435941e-06  4.79595608e-06]","[3.81867912 3.84617694 3.85506639 3.86985724 3.87465145 3.90967055
 3.95337913 4.07384476 4.07384476 4.10622871 4.17816362 4.2133734
 4.2356515  4.31466798 4.367226   4.40744227 4.44115528 4.47073232
 4.51055996 4.52920856 4.53469658 4.59723466 4.63388275 4.64858647]","{'id': array([], dtype=float64)}"
2,Exch flux,v2 exch,G6P <-> F6P,33804.0585,0.011316968,0,inf,,1,0.05,"[177.70741341 177.80040859 177.89940517 177.99735596 178.0739167
 178.20123276 178.25255319 178.30160597 178.30966488 178.31255176
 178.31330231 178.31778516 178.31778516 178.30009899 178.30005871
 178.30007513 178.30009187 178.30008682 178.30010082 178.30010516
 178.30010206 178.30008768 178.30009666 179.19276561 179.25024971
 180.0262995  180.80058753 181.57324934 182.34225811]",0,"[ 3.99506333e-08 -1.97320563e-06  1.00000000e+00  6.67824742e-05
  6.67824742e-05 -2.60218589e-05  6.67824742e-05 -9.96586393e-08
  4.84710675e-05 -2.27012831e-05  6.29134295e-05  1.25885410e-05
 -1.74773322e-05  2.03769948e-06  9.13924044e-06  9.07445779e-06
 -1.13821069e-05  9.25419451e-06 -1.30779766e-05  9.07445779e-06
 -1.48703372e-05 -9.04015923e-06 -2.49081370e-06 -9.10757839e-06
 -7.93498972e-06 -9.10757839e-06 -7.90803343e-06  9.10757839e-06
 -1.50216475e-06 -1.81836332e-05 -1.81836332e-05 -8.74131056e-06
 -9.06338569e-06 -9.06338569e-06 -2.16593793e-06  3.64389712e-07
  4.70898917e-06  1.25825729e-07  1.94241405e-08  1.94241350e-08
 -9.22317735e-06  7.87578840e-20 -9.17152693e-06  1.19053157e-08
 -2.13306163e-05  1.20476402e-13 -8.32146044e-06  7.92097416e-06
 -8.32146044e-06 -5.86945562e-06  9.46827987e-06  3.13532104e-07
 -2.92810166e-05 -1.72303656e-07  1.72176864e-07  2.11360976e-06
  2.11360679e-06  2.11360679e-06  2.11360679e-06  2.11362902e-06
  2.11360679e-06  2.11360679e-06  2.11359022e-06  2.11357809e-06
 -2.11361719e-06  2.11568576e-06  2.11315550e-06 -2.11314397e-06
  2.11360679e-06  2.11360679e-06  2.11360679e-06  2.11369567e-06
  2.11360679e-06  2.11360679e-06  2.11360679e-06  2.11360679e-06
  2.11360679e-06  2.11360679e-06  2.11360679e-06  2.11360679e-06
  2.11360679e-06  2.11360679e-06 -5.51208356e-07 -2.40445121e-06
  8.79481925e-23  6.15306358e-23  2.64899015e-24  5.33266331e-10
 -7.98689933e-06 -2.58347998e-06  2.11360679e-06  2.11360679e-06
  2.11360679e-06  9.97583864e-09  2.14566789e-07 -1.69743697e-07
  2.09141267e-07  2.93363003e-07  1.52371494e-07  1.05905723e-07
  7.25318755e-08 -6.70088070e-08 -1.67579062e-07  3.00888875e-08
 -1.23685891e-07 -2.81169918e-07  2.26539182e-07 -5.19432481e-08
 -1.04197069e-07 -6.94164909e-07 -7.18404619e-07 -4.13161381e-07
  9.70453947e-08 -1.62140417e-07 -1.77427696e-07  3.07774872e-07
  1.59076848e-07 -6.85849638e-07 -1.48231947e-07  4.05770688e-08]","[ 3.80180303e-12 -8.03002986e-10  1.28073770e-04  2.99299560e-09
  2.99299560e-09 -2.99447070e-09  2.99299560e-09 -1.04514623e-11
  2.95044186e-09 -1.67960543e-09  2.89903731e-09  1.31712339e-09
 -1.35175978e-09  8.00902375e-10  5.72811672e-09  3.79804284e-09
 -8.69119368e-10  1.93007388e-09 -2.92295585e-09  3.79804284e-09
 -9.94610364e-10 -1.89382442e-09 -6.04103661e-10 -1.90421842e-09
 -1.85596573e-09 -1.90421842e-09 -1.86140524e-09  1.90421842e-09
 -1.54632807e-10 -4.92721434e-09 -4.92721434e-09 -4.54668243e-09
 -2.29336962e-09 -2.29336962e-09 -2.50331343e-10  4.71051583e-11
  3.66991182e-10  1.60670993e-11  2.47715143e-12  1.23857570e-12
 -2.32440768e-09  7.13245822e-24 -2.31372575e-09  1.52445327e-12
 -6.45850044e-09  1.09069643e-17 -2.34047478e-09  2.34047478e-09
 -2.34047478e-09 -6.09641061e-09  7.90071052e-09  3.71787856e-11
 -4.18756008e-09 -1.47545790e-11  7.37729347e-12  1.86736248e-10
  1.94347772e-11  6.04637513e-12  8.09062577e-12  4.98186728e-11
  6.59342812e-12  1.40506241e-11  3.35821449e-11  1.94163517e-11
 -1.66421092e-11  1.33594509e-13  1.57356280e-12 -2.52566045e-12
  6.70859717e-12  9.38627758e-12  9.38627758e-12  1.23599393e-11
  4.20367033e-12  1.15744895e-11  1.23230884e-11  7.94666446e-12
  5.06743821e-12  3.77178639e-12  1.55478218e-12  2.59130363e-12
  4.20367033e-12  2.59130363e-12 -4.78067512e-11 -1.56408243e-09
  1.12638566e-26  5.57232707e-27  2.39897400e-28  4.46439605e-14
 -1.11984182e-09 -8.05944593e-10  2.00480524e-10  6.70859717e-12
  2.87922625e-11  9.03310651e-13  1.89693210e-11 -1.42964099e-11
  1.79895322e-11  2.43040693e-11  1.25957370e-11  8.80891309e-12
  6.05059213e-12 -5.77537219e-12 -1.37550037e-11  2.59171366e-12
 -1.08824137e-11 -2.46857648e-11  1.90089378e-11 -4.31583187e-12
 -8.69354951e-12 -5.42654250e-11 -6.05714763e-11 -3.47605026e-11
  8.07219515e-12 -1.34929756e-11 -1.45945280e-11  2.55179206e-11
  1.31496951e-11 -5.36223330e-11 -1.30387520e-11  3.37214454e-12]","[0.00000000e+00 1.96148379e+00 4.81922875e+00 9.33686372e+00
 1.53420240e+01 4.26091125e+01 8.74902803e+01 5.08941364e+02
 1.55808662e+03 3.50577625e+03 6.68536732e+03 3.38040585e+04
 3.38040585e+04 7.53781239e+04 1.47338136e+05 2.72013633e+05
 4.87960431e+05 8.61993253e+05 1.50983747e+06 2.63194024e+06
 4.57547987e+06 7.94179113e+06 9.99999592e+06 9.99999604e+06
 9.99999604e+06 9.99999609e+06 9.99999612e+06 9.99999615e+06
 9.99999618e+06]","{'id': array([], dtype=float64)}"
3,Net flux,v3,F6P + ATP -> FBP,4.091349791,0.003960167,3.897888111,5.131012576,,1,0.05,"[182.37821287 181.60491198 180.82104881 180.31231308 179.51444878
 179.45418706 179.30301878 178.3867988  178.30766116 178.31778516
 178.31778516 178.29184177 178.31186687 178.95587357 165.81428952
 165.75628487 166.38852896 166.56226611 167.33154403 167.69109063
 168.47664378 169.26668113 170.0546406  170.83337164 171.16295158
 171.94627393 172.71924271 172.7677012  173.54669742 174.08310606
 174.2649527  174.31819501 174.40244657 174.48253577 175.25591152
 175.76492553 176.09204975 176.28392933 176.38449994 176.88251749
 177.65570968 178.20327792 178.35223869 178.4861074  178.58940852
 179.39887036 179.99277167 180.7752827  180.81978136 181.10755523
 181.90857984 182.68751906]",0,"[-5.82667515e-01 -2.10437662e-01  6.32131851e-05  1.00000000e+00
  1.00000000e+00 -3.60268992e-01  1.00000000e+00 -1.19564274e-02
  7.14725674e-03 -4.30191102e-01  2.75753186e-01 -4.94055823e-02
  1.72188259e-01  8.03965940e-02  2.99218240e-01  3.10524115e-01
  4.39858049e-02  2.76036830e-01 -2.31223348e-01  3.10524115e-01
 -5.38304639e-03 -3.16121528e-01 -3.09091932e-01 -3.04873131e-01
 -2.73598452e-01 -3.04873131e-01 -3.77884305e-01  3.04873131e-01
  1.10104203e-02 -5.75484775e-01 -5.75484775e-01 -3.17603874e-01
 -2.96302521e-01 -2.96302521e-01  1.81979502e-02 -8.13070875e-02
 -3.97463984e-02 -2.42864335e-02  1.12134066e-03  1.12134036e-03
 -2.68099631e-01 -6.17538761e-14 -2.77937228e-01  2.70244616e-02
 -4.93277580e-01  1.63474577e-08 -2.29201718e-01  2.18170945e-01
 -2.29201718e-01 -3.11114095e-01  4.04964133e-01  5.19310372e-01
  9.99824504e-03 -1.66687325e-02  1.66564569e-02 -5.04562693e-01
 -5.04564240e-01 -5.04564240e-01 -5.04564240e-01 -5.04552627e-01
 -5.04564240e-01 -5.04564240e-01 -5.04572835e-01 -5.04579096e-01
  5.04563085e-01 -5.01902631e-01 -5.04862388e-01  5.04787429e-01
 -5.04564240e-01 -5.04564240e-01 -5.04564240e-01 -5.04517256e-01
 -5.04564240e-01 -5.04564240e-01 -5.04564240e-01 -5.04564240e-01
 -5.04564240e-01 -5.04564240e-01 -5.04564240e-01 -5.04564240e-01
 -5.04564240e-01 -5.04564240e-01 -9.48345358e-03 -3.57033049e-01
  1.14323861e-13  1.45716767e-13 -5.71893861e-14 -5.92497027e-02
 -3.56702764e-01 -3.73557402e-01 -5.04564240e-01 -5.04564240e-01
 -5.04564240e-01 -6.29747092e-04 -6.81884620e-03  6.63659646e-03
 -4.81730113e-03 -6.70579379e-03 -3.48945507e-03 -3.18962476e-03
 -1.46921782e-04 -6.28438201e-03 -3.21279977e-04 -3.85631447e-03
 -1.96278317e-03 -4.58530497e-04 -4.17405967e-03  1.03950906e-03
  2.25726508e-03  1.56645866e-02  1.32181375e-02  1.08802651e-02
 -3.12756775e-03  7.52333913e-03  4.21594583e-03 -6.82460591e-03
 -3.55312993e-03  1.55690956e-02 -1.91840876e-03 -2.33614538e-03]","[-1.94030557e-05 -2.99675793e-05  2.83303048e-09  1.56829209e-05
  1.56829209e-05 -1.45074811e-05  1.56829209e-05 -4.38780092e-07
  1.52239462e-07 -1.11378577e-05  4.44645973e-06 -1.80888295e-06
  4.66027227e-06  1.10575898e-05  6.56255867e-05  4.54797309e-05
  1.17531071e-06  2.01458558e-05 -1.80840943e-05  4.54797309e-05
 -1.25992202e-07 -2.31740043e-05 -2.62325959e-05 -2.23057266e-05
 -2.23934290e-05 -2.23057266e-05 -3.11253806e-05  2.23057266e-05
  3.96617023e-07 -5.45679968e-05 -5.45679968e-05 -5.78079066e-05
 -2.62362838e-05 -2.62362838e-05  7.35995356e-07 -3.67802050e-06
 -1.08394962e-06 -1.08521340e-06  5.00416585e-08  2.50208294e-08
 -2.36434767e-05 -1.95700889e-18 -2.45358064e-05  1.21091493e-06
 -5.22640482e-05  5.17887593e-13 -2.25582633e-05  2.25582633e-05
 -2.25582633e-05 -1.13078348e-04  1.18248326e-04  2.15488232e-05
  5.00359392e-07 -4.99480210e-07  2.49740094e-07 -1.55992004e-05
 -1.62351094e-06 -5.05092292e-07 -6.75861591e-07 -4.16153204e-06
 -5.50791118e-07 -1.17373828e-06 -2.80540060e-06 -1.62204152e-06
  1.39021153e-06 -1.10902234e-08 -1.31555503e-07  2.11124088e-07
 -5.60411924e-07 -7.84095653e-07 -7.84095653e-07 -1.03236503e-06
 -3.51159403e-07 -9.66890959e-07 -1.02942619e-06 -6.63835584e-07
 -4.23315445e-07 -3.15081382e-07 -1.29880875e-07 -2.16468125e-07
 -3.51159403e-07 -2.16468125e-07 -2.87821573e-07 -8.12709747e-05
  5.12366181e-18  4.61783174e-18 -1.81235809e-18 -1.73575372e-06
 -1.75012201e-05 -4.07793981e-05 -1.67474173e-05 -5.60411924e-07
 -2.40520139e-06 -1.99543353e-08 -2.10951957e-07  1.95596971e-07
 -1.44999769e-07 -1.94404909e-07 -1.00939430e-07 -9.28380197e-08
 -4.28882710e-09 -1.89537020e-07 -9.22800872e-09 -1.16234943e-07
 -6.04311384e-08 -1.40873511e-08 -1.22562202e-07  3.02236614e-08
  6.59033625e-08  4.28511885e-07  3.89989298e-07  3.20323783e-07
 -9.10346712e-08  2.19083902e-07  1.21352029e-07 -1.98003597e-07
 -1.02778713e-07  4.25954840e-07 -5.90498424e-08 -6.79373741e-08]","[3.89291103 3.91123666 3.93197591 3.94740134 3.9766078  3.97918709
 3.98597755 4.0524587  4.07288636 4.09134979 4.09134979 4.10420321
 4.12197397 4.24704512 4.26011871 4.32541427 4.47287856 4.4938511
 4.56292786 4.61561544 4.68576345 4.74028006 4.78535042 4.82396255
 4.83895847 4.87202896 4.90379831 4.90557612 4.93295299 4.95070345
 4.95653136 4.95822836 4.96089539 4.96340957 4.98691751 5.0016881
 5.01091189 5.0162147  5.01896053 5.03241443 5.05248306 5.06617973
 5.06983636 5.07193138 5.07433948 5.09094914 5.10155013 5.11318599
 5.11414765 5.11745194 5.12788234 5.13740552]","{'id': array([], dtype=float64)}"
